rubygem_id,gem_downloads
119151,30808
119152,3440
119154,5280
119156,15304
119157,43076
119158,482758
119159,7428
119160,3212
119161,58
119162,311144
119163,5378
119164,55944
119165,17532
119166,12302
119167,263856
119168,13844
119169,23320
119170,11474
119171,23654
119172,15940
119173,4474
119174,10014
119175,11906
119176,18206
119177,207870
119178,60280
119179,21198
119180,174822
119181,30176
119182,3592
119183,4250
119184,8358
119185,5392
119186,3746
119187,3548
119188,16462
119189,7374
119190,3698
119191,6000
119192,168340
119193,247834
119194,25810
119195,3454
119196,16176
119197,19106
119198,12140
119199,6800
119200,33170
119201,3458
119202,3420
119203,11422
119204,132144
119205,6460
119206,6400
119207,63878
119208,4428
119209,5378
119210,3276
119211,5150
119212,6822
119213,41578
119214,5070
119215,3846
119216,21522
119217,10458
119218,16529
119219,4024
119220,14674
119221,8138
119222,3606
119223,62
119224,8078
119225,332996
119226,3318
119227,6700
119228,7960
119229,3214
119230,3480
119231,3460
119232,16092
119233,7114
119234,86760
119235,6580
119236,5150
119237,3264
119238,9978
119239,1784
119240,14490
119241,12792
119242,8360
119243,1038
119244,15528
119245,1722
119246,14168
119247,3360
119248,5474
119249,5692
119250,11930
119251,21962
119252,8960
119253,26306
119254,60
119255,1032094
119256,5460
119257,96
119258,14106
119259,3352
119260,11784
119261,28334
119262,3770
119263,7806
119264,3484
119265,8252
119266,15568
119267,6054
119268,48
119269,1697516
119270,32998
119271,23070
119272,51130
119273,3676
119274,43702
119275,161846
119276,7406
119277,7248
119278,7220
119279,10878
119280,3342
119281,13612
119282,9834
119283,5396
119284,313870
119285,37622
119286,10211814
119287,22714
119288,238064
119289,9542
119290,9142
119291,9766
119292,2391238
119293,3390
119294,3612
119295,3220
119296,186
119297,14564
119298,3976
119299,3484
119300,4342
119301,157944
119302,3420
119303,14958
119304,16720
119305,6338
119306,4174
119307,7584
119308,15138
119309,3226
119310,6214
119311,5372
119312,9308
119313,7226
119314,16306
119315,10374
119316,9290
119317,3472
119318,17146
119319,226232
119320,3328
119321,8038
119322,5482
119323,13342
119324,12692
119325,3820
119326,6544
119327,12796
119328,3546
119329,3192
119330,57312
119331,9962
119332,20208
119333,14348
119334,5308
119335,8924
119336,3790
119337,3428
119338,5242
119339,16216
119340,163778
119341,18700
119342,1475734
119343,17112
119344,11610
119345,8628
119346,3372
119347,8314
119348,3528
119349,9646
119350,3250
119351,10568
119352,9006
119353,922
119354,3590
119355,3256
119356,94
119357,22
119358,6944
119359,7462
119360,5884
119361,3346
119362,6304
119363,20178
119364,12840
119365,1891477
119366,30982
119367,5714
119368,14762
119369,3588
119370,6556
119371,57592
119372,14504
119373,5512
119374,5306
119375,19496
119376,3320
119377,3636
119378,97174
119379,11174
119380,15370
119381,5216
119382,27540
119383,11664
119384,21146
119385,17296
119386,6068
119387,93014
119388,3362
119389,3412
119390,3472
119391,7366
119392,23648
119393,7246
119394,3416
119395,3364
119396,21886
119397,8656
119398,3588
119399,5268
119400,18046
119401,24964
119402,6788
119403,5348
119404,8410
119405,189798
119406,11216
119407,26568
119408,12274
119409,2449147
119410,4238
119411,9248
119412,11904
119413,5980
119414,3500
119415,5288
119416,17856
119417,624886
119418,6002
119419,7744
119420,186204
119421,28
119422,90900
119423,18596
119424,4638
119425,18
119426,3624
119427,146426
119428,10360
119429,10238
119430,34947
119431,42168
119432,22892
119433,3340
119434,7950
119435,3330
119436,3290
119437,81720
119438,7356
119439,3488
119440,2730
119441,65996
119442,31020
119443,3932
119444,11676
119445,10314
119446,1126
119447,3278
119448,5450
119449,6940
119450,3294
119451,3312
119452,7728
119453,7648
119454,3318
119455,13821
119456,3620
119457,12864
119458,13018
119459,8382
119460,5282
119461,3546
119462,5208
119463,8846
119464,1200
119465,13020
119466,3382
119467,16244
119468,5756
119469,3274
119471,3574
119472,34542
119473,92
119474,133653
119475,12184
119476,499390
119477,69542
119478,3840
119479,3412
119480,15372
119481,3308
119482,7394
119483,5236
119484,79926
119485,11532
119486,3252
119487,3276
119488,13890
119489,3270
119490,205272
119491,6560
119492,12778
119493,6786
119494,5526
119495,14590
119496,11932
119497,19936
119498,15808
119499,33856
119500,51282
119501,5664
119502,5310
119503,3478
119504,7834
119505,11898
119506,3192
119507,3354
119508,3184
119509,3224
119510,5342
119511,7702
119512,5230
119513,120430
119514,9738
119515,9856
119516,54281
119517,5444
119518,30306
119519,71208
119520,49432
119521,3194
119522,5304
119523,9768
119524,6008
119525,3354
119526,11078
119527,5964
119528,3848
119529,11414
119530,9114
119531,36311
119532,18406
119533,21996
119534,12312
119535,4146
119536,3396
119537,15500
119538,15250
119539,5666
119540,3818
119541,1613500
119542,18842
119543,5332
119544,20
119545,8246
119546,3768
119547,21634
119548,3396
119549,3356
119550,17142
119551,27324
119552,3306
119553,10616
119554,5220
119555,5296
119556,8050
119557,19518
119558,5576
119559,236
119560,5700
119561,20660
119562,5784
119563,9464
119564,3472
119565,6418
119566,1170
119567,62148
119568,338778
119569,3372
119570,3398
119571,5236
119572,3350
119573,27432
119574,12908
119575,5358
119576,19432
119577,7704
119578,3310
119579,15844
119580,3374
119581,1287229
119582,769546
119583,3330
119584,5680
119585,5560
119586,6216
119587,19262
119588,6206
119589,9382
119590,13014
119591,23574
119592,10010
119593,5294
119594,6214
119595,3198
119596,3480
119597,3472
119598,30998
119599,10162
119600,13916
119601,46008
119602,35206
119603,29924
119604,6174
119605,3166
119606,174
119607,5856
119608,3348
119609,4872
119610,3446
119611,6566
119612,1740307
119613,93080
119614,3304
119615,10526
119616,3338
119617,24858
119618,61368
119619,7352
119620,5310
119621,11460
119622,5380
119623,2986
119624,5636
119625,5284
119626,2723278
119627,46110
119628,39832
119629,34336
119630,72876
119631,5730
119632,7128
119633,18642
119634,136034
119635,249956
119636,14142
119637,6912
119638,11586
119639,3580
119640,24439
119641,13658
119642,1712
119643,3646
119644,16924
119645,9758
119646,36432
119647,9982
119648,5260
119649,665570
119650,11170
119651,426
119652,14620
119653,3166
119654,5906
119655,3408
119656,61570
119657,3542
119658,10612
119659,16058
119660,3228
119661,3256
119662,6102
119663,5914
119664,6078
119666,13220
119668,16076
119669,3260
119671,5908
119672,6898
119673,1786
119674,90
119675,24860
119676,3518
119677,13350
119678,21855
119679,20282
119680,5564
119681,37060
119682,3370
119683,3970
119684,7704
119685,3266
119686,286
119687,11906
119688,3344
119689,18436
119690,34190
119691,11978
119692,12498
119693,128777
119694,5388
119695,4316
119696,3530
119697,3356
119698,3318
119699,126
119700,3268
119701,6490
119702,25826
119703,5354
119704,5168
119705,17626
119706,3500
119707,28098
119708,80840
119709,5238
119710,3202
119711,38
119712,34554
119713,3380
119714,23912
119715,3608
119716,3366
119717,4970
119718,3290
119719,51312
119720,26886
119721,3750
119723,17968
119724,105416
119725,22676
119726,3374
119727,63268
119728,1444506
119729,4608
119730,5504
119731,3456
119732,3296
119733,13812
119734,20942
119735,3822
119736,11562
119737,9270
119738,3286
119739,7202
119740,54774
119741,14524
119742,3418
119743,7612
119744,5262
119745,10
119746,6302
119747,46
119748,16
119749,54412
119750,2826
119751,5702
119752,9266
119753,3446
119754,17416
119755,328226
119756,3302
119757,3244
119758,3158
119759,3284
119760,5698
119761,9462
119762,5346
119763,55054
119764,3258
119765,1009350
119766,22
119767,5288
119768,3616
119769,3496
119770,8414
119771,5362
119772,67000
119773,3404
119774,95070
119775,5134
119776,3264
119777,24
119778,3584
119779,3244
119780,9568
119781,5292
119782,5294
119783,3330
119784,3368
119785,3274
119786,3242
119787,5346
119788,12188
119789,6952
119790,10922
119791,6986
119792,3582
119793,37426
119794,14862
119795,15634
119796,9176
119797,3296
119798,7212
119799,6588
119800,15680
119801,17634
119802,6070
119803,21716
119804,3316
119805,7676
119806,30694
119807,3758
119808,6202
119809,3848
119810,3708
119811,3628
119812,3792
119813,184
119814,3624
119815,5854
119816,3410
119817,9708
119818,3504
119819,19540
119820,5902
119821,5794
119822,5558
119823,22394
119824,5550
119825,3430
119826,4054
119827,33964
119828,5482
119829,5682
119830,6854
119831,6040
119832,62358
119833,5598
119834,7814
119835,9020
119836,5334
119837,100358
119838,642
119839,9406
119840,30234
119841,5294
119842,6272
119843,17356
119844,8510
119845,13174
119846,49870
119847,7752
119848,3520
119849,6440
119850,16364
119851,9556
119852,3880
119853,3900
119854,3996
119855,3944
119856,3886
119857,9674
119858,6672
119859,6906
119860,4132
119861,6836
119862,38816
119863,3898
119864,6810
119865,3352
119866,3470
119867,26900
119868,8326
119869,3324
119870,14
119871,39380
119872,5208
119873,6852
119874,21024
119875,19042
119876,3530
119877,18826
119878,43194
119879,3218
119880,4494
119881,17072
119882,20826
119883,3376
119884,5954
119885,3208
119886,49366
119887,9952
119888,32276
119889,16170
119890,3382
119891,3320
119892,363942
119893,21394
119894,3792
119895,19320
119896,3754
119897,14560
119898,7308
119899,3570
119900,7718
119901,17760
119902,5686
119903,23734
119904,3412
119905,3450
119906,10128
119907,3270
119908,4324
119909,3410
119910,5162
119911,60482
119912,8724
119913,3260
119914,1643617
119915,3214
119916,105410
119917,40722
119918,28
119919,53298
119920,19872
119921,3658
119922,8568
119923,3290
119924,22462
119925,6454
119926,277764
119927,19718
119928,3538
119929,8044
119930,16304
119931,27048
119932,167093
119933,9496
119934,87876
119935,3382
119936,41622
119937,230406
119938,3210
119939,12022
119940,43294
119941,30834
119942,2082
119943,6826
119944,6190
119945,3378
119946,3252
119947,3406
119948,3318
119949,30224
119950,5374
119951,60420
119952,3018
119953,5720
119954,7928
119955,7662
119956,4630
119957,3474
119958,50908
119959,7830
119960,9480
119961,26
119962,45808
119963,3378
119964,3346
119965,17154
119966,3168
119967,14384
119968,19064
119969,14406
119970,7402
119971,3664
119972,15048
119973,8328
119974,15060
119975,6610
119976,11540
119977,3358
119978,4252
119979,7048
119981,5434
119982,41614
119983,3244
119984,4304
119986,6032
119987,3626
119988,11564
119989,3416
119990,3334
119991,3364
119992,3152
119993,3814
119994,3478
119995,3988
119996,1820
119997,5212
119998,1818
119999,17276
120000,1806
120001,7310
120002,11062
120003,11676
120004,4126
120005,14878
120006,318862
120007,17358
120008,35946
120009,4802
120010,3324
120011,37076
120012,22354
120013,5352
120014,13114
120015,9014
120016,16818
120017,3534
120018,3498
120019,3380
120020,16706
120021,53828
120022,10924
120023,368
120024,444
120025,2004
120026,9030
120027,9276
120028,12642
120029,9046
120030,15590
120031,3372
120032,3264
120033,8064
120034,8926628
120035,688260
120036,6430679
120037,3262
120038,229902
120039,3252
120040,3334
120041,17862
120042,11150
120043,17406
120044,73484
120045,3388
120046,9792
120047,1790
120048,21556
120049,63114
120050,6178
120051,8854
120052,12222
120053,6260
120054,46312
120055,9364
120056,5152
120057,9276
120058,3398
120059,7820
120060,63224
120061,9818
120062,32178
120063,5518
120064,374
120065,2048574
120066,23776
120067,3834
120068,19948
120069,8604
120070,9520
120071,9274
120072,5324
120073,19752
120074,3328
120075,5252
120076,18172
120077,5664
120078,3236
120079,3398
120080,9948
120081,216
120082,8704
120083,13608
120084,17982
120085,5308
120086,3486
120087,3330
120088,4506
120089,3314
120090,25992
120091,54082058
120092,11046
120093,23030
120094,17178
120095,8056
120096,11130
120098,24
120099,3316
120100,22514
120101,3288
120102,9864
120103,130140
120104,3596
120105,5966
120106,7300
120107,3290
120108,186880
120109,90092
120110,22864
120111,18268
120112,21770
120113,19966
120114,15242
120115,10040
120116,6092
120117,10502
120118,116802
120119,3254
120120,5938
120121,9422
120122,3318
120123,25012
120124,44738
120125,3418
120126,5464
120127,86354
120128,3432
120129,45500
120130,10936
120131,37242
120132,21094
120133,3698
120134,3760
120135,5332
120136,16740
120137,5284
120138,5274
120139,592146
120140,13688
120141,5856
120142,3522
120143,4494
120144,7580
120145,3386
120146,3208
120147,252
120148,18634
120149,13382
120150,14504
120151,21492
120152,41410
120153,1748
120154,7660
120155,3454
120156,5186
120157,3386
120158,14228
120159,4064
120160,5616
120161,130
120162,145136
120163,3502
120164,5458
120165,5732
120166,61138
120167,3356
120168,218026
120169,70924
120170,11968
120171,7472
120172,21066
120173,16910
120174,19836
120175,3832
120176,9578
120177,5037622
120178,7252
120179,3538
120180,7120
120181,26
120182,5536
120183,7636
120184,910
120185,5518
120186,9818
120187,3314
120188,16382
120189,21266
120190,4070
120191,11836
120192,64754
120194,5662
120195,3270
120196,1234678
120197,5286
120198,3580
120199,15984
120200,12280
120201,1242
120202,3198
120203,3210
120204,3392
120205,3654
120206,106312
120207,3358
120208,730
120209,3450
120210,14820
120211,3444
120212,21426
120213,1796
120214,93482
120215,5324
120216,3262
120217,4746
120218,3262
120219,10580
120220,5198
120221,5448
120222,3436
120223,3202
120224,3198
120225,3212
120226,3166
120227,16368
120228,12894
120229,50
120230,71270
120231,9534
120232,24394056
120233,5168
120234,3316
120235,71532
120236,3286
120237,7352
120238,7602
120239,8514
120240,21086
120241,3414
120242,9680
120243,3658
120244,55926
120245,13510
120246,43592
120247,5296
120248,6958
120249,1201572
120250,3990
120251,9822
120252,7476
120253,15872
120254,18
120255,3348
120256,28686
120257,367102
120258,14034
120259,117652
120260,11228
120261,18010
120262,5410
120263,15034
120264,11378
120265,31120
120266,5832
120267,9504
120268,30440
120269,37464
120270,3728
120271,29064
120272,46794
120273,3438
120274,3460
120275,3438
120276,6070
120277,7228
120278,3382
120279,8354
120280,29418
120281,3734
120282,188320
120283,20468
120284,11938
120285,20354
120286,10244
120287,7734
120288,8736
120289,1544
120290,3588
120291,21514
120292,7256
120293,14948
120294,21672
120295,7716
120296,10974
120297,25688
120298,69104
120299,172542
120300,47266
120301,78724
120302,9660
120303,959656
120304,3338
120305,3626
120306,5196
120307,5352
120308,3282
120309,7210
120310,4536
120311,13278
120312,5412
120313,9518
120314,9338
120315,19910
120316,3848
120317,5866
120318,3888
120319,5380
120320,15112
120321,19892
120322,9466
120323,10680
120324,4240
120325,3372
120326,5244
120327,12584
120328,70304
120329,3268
120330,26826
120331,3308
120332,9724
120333,54790
120334,9868
120335,913736
120336,11178
120338,254
120339,27142
120340,3202
120341,440
120342,3188
120343,8478
120344,48006
120345,7568
120346,5232
120347,5604
120348,10276
120349,3354
120350,15420
120351,3172
120352,61328
120353,8268
120354,11694
120355,7360
120356,5618
120357,5320
120358,356
120359,7166
120360,3378
120361,16724
120362,66976
120363,3450
120364,17542
120365,10208
120366,5878
120367,42
120368,281034
120369,12876
120370,11250
120371,28636
120372,10822
120373,3444
120374,9530
120375,6050
120376,10032
120377,4384
120378,2250
120379,3262
120380,5684
120381,9746
120382,11714
120383,5104
120384,12034
120385,17556
120386,8972
120387,8726
120388,12004
120389,67744
120390,21566
120391,16666
120392,82896
120393,9942
120394,7732
120395,3582
120396,5350
120397,9122
120398,3338
120399,3334
120400,3326
120401,28
120402,6312
120403,3190
120404,96146
120405,4198
120406,47874
120407,15942
120408,1742
120409,461069
120410,13148
120411,6674
120412,3502
120413,6538
120414,52894
120415,17900
120416,5134
120417,73308
120418,5386
120419,5366
120420,3308
120421,18
120422,67779
120423,12364
120424,8160
120425,6102
120426,77964
120427,4098
120428,13364
120429,8970
120430,5804
120431,4850
120432,25820
120433,1706
120434,3846
120435,3650
120436,3336
120437,3318
120438,13162
120439,3338
120440,14144
120441,450
120442,253484
120443,42977
120444,37878
